,0,1,label
4051,KO 굴복한 내 맘을 넌 요요처럼 맘대로 밀고 당기고 바닥에다 굴렸어 나 질질 끌었어 너와의 관계를 알수록 알 수 없는 니 매력에 너무 끌려서 야릇하면서도 애매한 니 태도는 너무 얄미워 그게 내 호기심을 부풀렸어 그녀는 BAAAM BAAAM BAAAM 같은 여자 그녀는 BAAAM BAAAM BAAAM 근데 왜 왜 왜 끌리는 걸까 도대체 왜 왜 왜 내 겐 너무 예뻐서 you're always in my heart 그녀는 BAAAM BAAAM BAAAM 같은 여자 니가 내 맘대로 안 돼서 나 답답해 내가 니 맘대로만 돼서 나 답답해 문자를 보내,활력,12
4052,봐도 답장은 함 흥 차사 넌 정말 적당히 나빠서 나를 뜨겁게 만드는 것 같아 그녀는 BAAAM BAAAM BAAAM 같은 여자 그녀는 BAAAM BAAAM BAAAM 근데 왜 왜 왜 끌리는 걸까 도대체 왜 왜 왜 내 겐 너무 예뻐서 you're always in my heart 그녀는 BAAAM 같은 여자,짜증,10
4053,시작은 달콤하게 평범하게 나에게 끌려 언제나 그랬듯이 먼저 말을 걸어와 모든 가능성 열어 둬 워우워사랑은 뭐다,승리,6
4054,뭐 다이 미 수식어 red ocean 난 breaking my rules again 알잖아,활력,12
4055,지루한 걸 조금 다쳐도 넌 괜찮아 워 우 워 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 헤어날 수 없어 I got you under my skin 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 넌 나의 노예 I got you under my skin 내 머리 속을 파고드는 날카로운 눈빛 나 아니고 선 움직이지도 않는 chrome heart 니가 선택한 길인 걸 워 우 워 혈관을 타고 흐르는 수억 개의 나의 crystal 마침내 시작된 변신의 끝은 나 이것도 사랑은 아닐까 워 우 워 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 헤어날 수 없어 I got you under my skin 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 넌 나의 노예 I got you under my skin 한 번의 kiss와 함께 날이 선 듯한 강한 이끌림두 번의 kiss 뜨겁게 터져 버릴 것 같은 내 심장을 yeah 너를 가졌어,활력,12
4056,you know you got itcome on come on come on come onI got you under my skin 니 꿈 속의 난 널 지배하는 마법 사내 주문에 넌 다시 그려지고 있어 I got you under my skinMy devils ride 더는 숨을 곳이 없잖아,활력,12
4057,그렇다면 이제 즐겨 보는 게 어떨까,기쁨,1
4058,I got you under my skin 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 헤어날 수 없어 I got you under my skin 넌 나를 원해 넌 내게 빠져 넌 내게 미쳐 넌 나의 노예 I got you under my skin,활력,12
4059,이 세상이 싫은 사람 손들어 줄 맞춰 삐뚤빼뚤 그 기준은 바로 나 We here to tear it up 이제부터 고민이 꽉 찬 머리를 다 비우고 하루만 놀아 봐 나와 봐 봐 봐 봐 봐 나를 따라 와 와 와 와 와이 밤 밤 새워 흔들어 Put en up Put en up Ha 모두 다 다 다 다 다 노래 불러 라 라 라 라 라이 봐 Let em know 인생은 즐거워 Uh Uh 우물쭈물 눈치만 보는 사람도 멋없어 센 척하는 속이 텅 빈 바보도 It's time you live it up 누가 볼까 망설이는 시간에 자신 있게 단 하루만 놀아 봐 나와 봐 봐 봐 봐 봐 나를 따라 와 와 와 와 와이 밤 밤 새워 흔들어 Put en up Put en up Ha 모두 다 다 다 다 다 노래 불러 라 라 라 라 라이 봐 Let em know 인생은 즐거워 Uh Uh 하나 둘을 세고 감은 눈을 뜨고 다른 세상을 봐 내숭 떠는 여자도 거만 떠는 남자도 걱정은 멀리 던져 버려 Now stop Throw your body 무대 쪽으로 얹어 니 몸하고 리듬 결혼시켜 Uh UhH O got the whole crowd bumpin Hot 참아 봤자,활력,12
4060,Let it out start jumpin 지금 이 시간은 깊은 잠든 애들 깨울 시간 춤을 못 쳐도 민망하지 않고 막 Boom biddy de be bop 지쳐 쓰러질 때 까지 땀을 빼봐 We don't stop 나와 봐 봐 봐 봐 봐 나를 따라 와 와 와 와 와이 밤 밤 새워 흔들어 Put en up Put en up Ha 모두 다 다 다 다 다 노래 불러 라 라 라 라 라이 봐 Let em know 인생은 즐거워 Uh 나와 봐 봐 봐 봐 봐 나를 따라 와 와 와 와 와이 밤 신나게 춤을 춰 Put en up Put en up Ha 모두 다 다 다 다 다 노래 불러 라 라 라 라 라이 봐 We don't stop 더 크게 웃어 봐 Uh Uh,승리,6
4061,힘들어 하지 마 baby 잘 풀리겠지 입에서만 맴돌던 근심도 물리겠지 아직도 엄마 품을 그리워해 왜 그리도 내가 누운 바닥만 차가웠었나,이별,9
4062,그리고 나만 못 났을까,성적,0
4063,그런 생각치 마요 차라리 나한테 억지 부리는 땡 깡이 나아요,짜증,10
4064,"9 to 5, 그대가 제일 빛나는 시간 밤이 되면 밝혀지는 섹시함 미안 일하는 모습이 말 야 너무나도 beautiful 매일 일만 했음 좋겠어 앗 이 건 무리수 늦은 밤 카페에서 그대는 친구들 만 나 커지는 목소리 입버릇처럼 내뱉는 참 나 그래 그걸 어떻게 참아 그저 다만 옆 테이블은 좀 신경 써요",짜증,10
4065,"mama 목을 아꼈으면 해 my dear 그것만 마시고 일어나요 딴 데로 새면 미워 baby 너무 걱정하지 마 괜히 후 한숨짓지 마 넌 웃는 게 예뻐 매번 말하지만 baby stay cool 찡그리지 마 음, 아까운 눈물 흘리지 마 우리 손 꼭 잡고 있잖아",짜증,10
4066,놓치지 않아 니가 잘 알잖아,성적,0
4067,baby it's so good 흔들리지 마 stay cool cool cool cool cool cool cool it's so good good good good good good it's gon' be alright stay cool cool cool cool cool cool cool it's so good good good good stay stay cool baby 띠 리 링 급하게 만나자는 그대의 phone call 무슨 일일 까 괜히 물어뜯는 손톱 멀리서 봐도 동그란 얼굴이 반쪽이 되 버린 안타까움에 내 맘 꼬깃꼬깃 해졌잖아,짜증,10
4068,baby 고 갤 들어 많이 보고 싶었어 그렇게도 오늘 하루가 미웠어 내가 다 들어줄게,이별,9
4069,내게 화 풀어도 돼 같이 힘들어 줄 테니까 기대어 울어도 돼 그대와 나 아직은 어리기에 몰라도 되는 것 들이 머리 위에서 우릴 밑으로 꾹 눌러 대 그렇게 물렁 해진 채로 베개를 벨 때마다 눈물이 그렁대,이별,9
4070,부대끼면 언제나 부딪히게 되고 그 아픔에 익숙해도 소리지르게 되는 매번 난 그대의 등 뒤를 안아 줄 푹 신한 쿠션 오늘도 수고했어,짜증,10
4071,집에 가서 푹 쉬어 baby 너무 걱정하지 마 괜히 후 한숨짓지 마 넌 웃는 게 예뻐 매번 말하지만 baby stay cool 찡그리지 마 음 아까운 눈물 흘리지 마 우리 손 꼭 잡고 있잖아,짜증,10
4072,놓치지 않아 니가 잘 알잖아,성적,0
4073,baby it's so good 흔들리지 마 stay cool cool cool cool cool cool cool it's so good good good good good good it's gon' be alright stay cool cool cool cool cool cool cool it's so good good good good stay stay cool baby 손대면 톡 하고 터질 것만 같은 그대의 분노는 잠시 넣어 둬 넣어 둬 열병처럼 앓았던 날들이 후회스러워도 침착해 워워 워워 손대면 톡 하고 터질 것만 같은 그대의 분노는 잠시 넣어 둬 넣어 둬 열병처럼 앓았던 날들이 후회 스러워도 침착해 워워 워워 니가 지칠 때 팔베개 해 줄게,짜증,10
4074,편히 누,환상,3
4075,워도 돼 두 눈을 감아 니가 슬플 때 손수건 되 줄게,활력,12
4076,내 어깨에 기대 눈물을 닦아 stay cool cool cool cool cool cool coolit's so good good good good good goodit's gon' be alrightstay cool cool cool cool cool cool coolit's so good good good goodstay stay cool baby,짜증,10
4077,La La La La La La La La LaLa La La La La La La La LaOh 햇살 눈부신 한 가론 휴일 예쁜 새하얀 원피스를 입고 Oh Oh 난 집을 나섰지 콧노래 나오지 La La La La La La La La La 넌 나를 바라봐 넋을 놓고 또 봐 네 맘을 사로잡아 버린 그 순간 Oh 떨리는 목소리 네 맘엔 북소리 또 반짝이는 종소리가 울리지 La La La La La La La La LaLa La La La La La La La LaLa La La La 주세요 달콤한 그 맛 Ice Cream Cake 특별 해질 오늘에 어울리는 맛으로 입가에 묻은 Ice Cream에 네 가슴 두근거려 내게 다가 오겠죠,활력,12
4078,It's so tasty Come and chase me 못 참겠어,활력,12
4079,I scream You screamGimme that Gimme that Ice CreamOh Vanilla chocolate honeywith a cherry on top 매일 다양하게 보여 줄게,활력,12
4080,너에게만 무지 갤 그려 대는 저 분수대 보다 난 사랑을 그려내는 네 게 좀 더 끌릴 거야 넌 나를 데리고 떠나 어서 떠나 조그만 스쿠터에 태워 봐 Oh 날 Uh 네 허 릴 감싸는 내 손에 오늘이 다 가도 맘이 두근두근 거리지 La La La La La La La La LaLa La La La 주세요 달콤한 그 맛 Ice Cream Cake 특별 해질 오늘에 어울리는 맛으로 입가에 묻은 Ice Cream에 네 가슴 두근거려 내게 다가 오겠죠,활력,12
4081,It's so tasty Come and chase me 못 참겠어,활력,12
4082,I scream You screamGimme that Gimme that Ice CreamI scream You screamGimme that Gimme that Ice CreamI scream You screamGimme that Gimme thatPops 내 입안에 녹아 내리는 중 잔뜩 넣어 내 입안이 녹아 내리는 줄 Baby Boy 다른 남자들은 아무것도 몰라 You’re so fine 해서 안 튀는 옷만 골라 Never get me wrongmy boo I have no 관심 In that bag 지루한 월화부터 수목까지 Man I wanna pass 날 보는 네 시선에 See some good vibe 기분 좋은 느낌이야 너와 눈이 마주치는 순간 Gimme that Gimme thatGimme that Gimme thatGimme that Gimme that Ice Cream 어서요 부드런 그 맛 Ice Cream Cake 오직 널 기다리며 촛불을 켜 둘게요,활력,12
4083,따스한 맘에 Ice Cream Cake 녹아 버리기 전에 내게 입맞춰 줘요,활력,12
4084,It's so tasty Come and chase me 네 입술이 달콤하게 녹아요,활력,12
4085,나는 눈을 감아요,두려움,2
4086,달콤한 그 맛 Ice Cream Cake 특별 해질 오늘에 어울리는 맛으로 입가에 묻은 Ice Cream에 네 가슴 두근거려 내게 다가 오겠죠,활력,12
4087,It's so tasty Come and chase me 못 참겠어,활력,12
4088,I scream You screamGimme that Gimme that Ice CreamI scream You screamGimme that Gimme that Ice CreamI scream You screamGimme that Gimme that your lips,활력,12
4089,emergencyemergencyemergencyemergencyhey man 오늘의 gossip 거리는 또 뭔 데 하루도 잠 잠할 수가 없어 왜 난 왜 everybody attention pleasei am gossip man what's upladies and gentlemen hothey call me gossip man you know 알만한 사람들은 다 알죠,활력,12
4090,사실은 그게 다가 아닌데 오늘은 난 카페에서 여자한테 얼굴에 물을 맞았데,이별,9
4091,어제는 난 골목에서 어떤 남자한테 발로 걷어차였데,기쁨,1
4092,누가 내가 no lie 내 소문은 무성해 수많은 눈들이 너무 무섭네,활력,12
4093,이제 뭐 이 정도는 우습네 예전엔 울기도 많이 울었네,짜증,10
4094,그럴수록 입들은 더 부풀었네,이별,9
4095,생각은 길게 말은 줄였네,짜증,10
4096,세상 아 내 인생 물어 내 because you're cool coolyes i'm cool cool 어쩌면 즐길 수도 그래 재밌을 수도 yeah 심심한 세상 나 하나로 즐거워진다면 say superman betman처럼 xo gossipmanhey man 오늘의 gossip 거리는 또 뭔 데 하루도 잠 잠할 수가 없어 왜 난 왜 everybody attention pleasei am gossip man 학교에서 회사에서 일터에서 또는 집까지 TV CD radio MP3 hotnews magazine까지 뭔 가를 기다리고 있어 지루한 일상 속에서 자 오늘 준비한 이야기 거리 나갑니다,활력,12
4097,오늘 부로 기자님 들 의 펜은 불이나 실시간 검색 순위가 보이나 많은 네티즌 손가락엔 무리가 사태는 심각 그 이상 우리나라는 뜨거운 냄비 눈 깜짝 하면 식을 테지 유행 Do your thang 품행 ZERO Do ma thangbecause you're cool coolyes i'm cool cool 어쩌면 즐길 수도 그래 재밌을 수도 yeah 살기 힘든 세상 나 하나로 위로가 되신다면 say superman betman처럼 xo gossipmanhey man 오늘의 gossip 거리는 또 뭔 데 하루도 잠 잠할 수가 없어 왜 난 왜 everybody attention pleasei am gossip man 뭔 말들이 그리 많은지 대체 뭐가 그렇게 궁금한 건지 각자의 인생 불필요한 논쟁 상관 말고 일어나라 go on boy let him gohey man 오늘의 gossip 거리는 또 뭔 데 하루도 잠 잠할 수가 없어 왜 난 왜 everybody attention pleasei am gossip manalright i'm done yowhat's my namesay gossip manyou know what it iseverybody attention pleasei am gossip man,활력,12
4098,"I'm shaking slowly to the beatI like rolling on my feetSo people listen to the soundRound round round round roundPut your hands upOh, yeah put your hands upYeah yeah My satisfaction is completeI keep on rolling on my feetJust put your hands up to the soundAnd turn around round roundPut your hands up1, 2, 3, 4 ... 1, 2, 3, 4oh, yeah ah ahyeah yeah I like shaking all my bodyDown to the beatRelax my mind rolling downOn my feetPeople put your hands upWhen you hear the soundPeople scream scream Put your hands up",활력,12
4099,말해 봤자,승리,6
4100,표현 안 되는 걸 OH GIRL 마치 달콤한 BERRY 같은걸,짜증,10
4101,그럴 걸 내 맘을 녹여 버려 몰라 아직 난 어려 그래도 머릿속은 OH KISS 부끄 부끄러워 눈 못 떴어,활력,12
4102,OH OH 전기에 감전된 기분이었어,짜증,10
4103,그럴 걸 짜릿 한 기분 좋아 딱 거기까진 좋아 자꾸 이러면 난 어쩔 줄 몰라 오 오 오 오 KISS KISS KISS 오 오 오 오 KISS KISS 아직 난 안돼요,짜증,10
4104,아직 난 안돼요,환상,3
4105,아직 난 아직 난 KISS KISS KISS KISS 오 오 오 오 KISS KISS 오 오 오 오 KISS KISS 더 이상 안돼요,짜증,10
4106,이러면 안돼요,승리,6
4107,아직도 아직도 KISS KISS KISS KISS 너무 갑자기 다가왔어,짜증,10
4108,준비가 안됐어 그래 니가 바로 봤어,기쁨,1
4109,난 경험이 없어 왜 자꾸 날 데려가 어둔 이곳을 나가 솔직히 말해 너 입 냄새 좀 나 난 아직 모르지 그 기분 모르지 언니들 얘기만 들어도 막 떨리지 어쩔 수 없지 뭐 난 오늘밤 꿈에서 난 원 빈 오빠가 나타나 줄 텐데 오 오 오 오 KISS KISS KISS 오 오 오 오 KISS KISS 아직 난 안돼요,짜증,10
4110,아직 난 안돼요,환상,3
4111,아직 난 아직 난 KISS KISS KISS KISS 오 오 오 오 KISS KISS 오 오 오 오 KISS KISS 더 이상 안돼요,짜증,10
4112,이러면 안돼요,승리,6
4113,아직도 아직도 잠깐만 좀 기다려 줘 Wait a minuteOh Wait a minute 가슴으로 날 아껴 줘 Because of your love 오 오 오 오 KISS KISS KISS 오 오 오 오 KISS KISS 아직 난 안돼요,활력,12
4114,아직 난 안돼요,환상,3
4115,아직 난 아직 난 KISS KISS KISS KISS 오 오 오 오 KISS KISS 오 오 오 오 KISS KISS 더 이상 안돼요,짜증,10
4116,이러면 안돼요,승리,6
4117,아직도 아직도 KISS KISS KISS KISS,짜증,10
4118,Party time 아는 사람 없네,재미,7
4119,지루해 앉아 있기만 해 바텐더 뭘 마셔야 해 그래 그 걸로 줘 cause it's red 음악 바꼈네,짜증,10
4120,up tempo 그래도 난 여전해 down tempo 아 술은 안 마셔 그냥 색깔이 맘에 들어 골랐어,활력,12
4121,그때 널 봤어,성적,0
4122,빨간 스커트 빨간 립스틱 that's a point 넌 저기 서서 떠들고 있는 멍청한 여자들과 는 달라 I see through 넌 보일 듯 보이지 않아 안타까운 마음에 쳐 다만 봤네,활력,12
4123,I see through USee through UI see through USee through U 요즘엔 되는 일 하나 없네,활력,12
4124,내일도 일하러 가야 돼 바텐더 한잔 독하게 줘 봐 여기 크레딧 카드 줄게 친구들에게 한잔씩 쫙 돌려줘 봐 헤이 헤이 앗 한도 초과 그냥 춤 좀 땡기다가 집에 가고 싶어 엉뚱한 여자 앵기잖아,활력,12
